year,state,count_type,count
01/01/2007 12:00:00 PM,MI,Sheltered Total Homeless People in Families,4585
01/01/2007 12:00:00 PM,MN,Sheltered Total Homeless People in Families,3697
01/01/2007 12:00:00 PM,MO,Sheltered Total Homeless People in Families,2576
01/01/2007 12:00:00 PM,MP,Sheltered Total Homeless People in Families,
01/01/2007 12:00:00 PM,MS,Sheltered Total Homeless People in Families,258
01/01/2007 12:00:00 PM,MT,Sheltered Total Homeless People in Families,457
01/01/2007 12:00:00 PM,NC,Sheltered Total Homeless People in Families,2486
01/01/2007 12:00:00 PM,ND,Sheltered Total Homeless People in Families,198
01/01/2007 12:00:00 PM,NE,Sheltered Total Homeless People in Families,1270
01/01/2007 12:00:00 PM,NH,Sheltered Total Homeless People in Families,622
01/01/2007 12:00:00 PM,NJ,Sheltered Total Homeless People in Families,7802
01/01/2007 12:00:00 PM,NM,Sheltered Total Homeless People in Families,685
01/01/2007 12:00:00 PM,NV,Sheltered Total Homeless People in Families,1179
01/01/2007 12:00:00 PM,NY,Sheltered Total Homeless People in Families,34374
01/01/2007 12:00:00 PM,OH,Sheltered Total Homeless People in Families,3788
01/01/2007 12:00:00 PM,OK,Sheltered Total Homeless People in Families,888
01/01/2007 12:00:00 PM,OR,Sheltered Total Homeless People in Families,4209
01/01/2007 12:00:00 PM,PA,Sheltered Total Homeless People in Families,7809
01/01/2007 12:00:00 PM,PR,Sheltered Total Homeless People in Families,218
01/01/2007 12:00:00 PM,RI,Sheltered Total Homeless People in Families,724
01/01/2007 12:00:00 PM,SC,Sheltered Total Homeless People in Families,1056
01/01/2007 12:00:00 PM,SD,Sheltered Total Homeless People in Families,303
01/01/2007 12:00:00 PM,TN,Sheltered Total Homeless People in Families,1723
01/01/2007 12:00:00 PM,TX,Sheltered Total Homeless People in Families,9763
01/01/2007 12:00:00 PM,UT,Sheltered Total Homeless People in Families,1066
01/01/2007 12:00:00 PM,VA,Sheltered Total Homeless People in Families,3775
01/01/2007 12:00:00 PM,VI,Sheltered Total Homeless People in Families,22
01/01/2007 12:00:00 PM,VT,Sheltered Total Homeless People in Families,340
01/01/2007 12:00:00 PM,WA,Sheltered Total Homeless People in Families,8744
01/01/2007 12:00:00 PM,WI,Sheltered Total Homeless People in Families,3014
01/01/2007 12:00:00 PM,WV,Sheltered Total Homeless People in Families,423
01/01/2007 12:00:00 PM,WY,Sheltered Total Homeless People in Families,140
01/01/2007 12:00:00 PM,Total,Sheltered Total Homeless People in Families,178328
01/01/2007 12:00:00 PM,AK,Unsheltered Homeless People in Families,84
01/01/2007 12:00:00 PM,AL,Unsheltered Homeless People in Families,295
01/01/2007 12:00:00 PM,AR,Unsheltered Homeless People in Families,330
01/01/2007 12:00:00 PM,AZ,Unsheltered Homeless People in Families,431
01/01/2007 12:00:00 PM,CA,Unsheltered Homeless People in Families,10020
01/01/2007 12:00:00 PM,CO,Unsheltered Homeless People in Families,3464
01/01/2007 12:00:00 PM,CT,Unsheltered Homeless People in Families,94
01/01/2007 12:00:00 PM,DC,Unsheltered Homeless People in Families,0
01/01/2007 12:00:00 PM,DE,Unsheltered Homeless People in Families,21
01/01/2007 12:00:00 PM,FL,Unsheltered Homeless People in Families,7272
01/01/2007 12:00:00 PM,GA,Unsheltered Homeless People in Families,4520
01/01/2007 12:00:00 PM,GU,Unsheltered Homeless People in Families,421
01/01/2007 12:00:00 PM,HI,Unsheltered Homeless People in Families,1123
01/01/2007 12:00:00 PM,IA,Unsheltered Homeless People in Families,43
01/01/2007 12:00:00 PM,ID,Unsheltered Homeless People in Families,135
01/01/2007 12:00:00 PM,IL,Unsheltered Homeless People in Families,645
01/01/2007 12:00:00 PM,IN,Unsheltered Homeless People in Families,152
01/01/2007 12:00:00 PM,KS,Unsheltered Homeless People in Families,77
01/01/2007 12:00:00 PM,KY,Unsheltered Homeless People in Families,1165
01/01/2007 12:00:00 PM,LA,Unsheltered Homeless People in Families,759
01/01/2007 12:00:00 PM,MA,Unsheltered Homeless People in Families,301
01/01/2007 12:00:00 PM,MD,Unsheltered Homeless People in Families,1691
01/01/2007 12:00:00 PM,ME,Unsheltered Homeless People in Families,14
01/01/2007 12:00:00 PM,MI,Unsheltered Homeless People in Families,6157
01/01/2007 12:00:00 PM,MN,Unsheltered Homeless People in Families,357
01/01/2007 12:00:00 PM,MO,Unsheltered Homeless People in Families,335
01/01/2007 12:00:00 PM,MP,Unsheltered Homeless People in Families,
01/01/2007 12:00:00 PM,MS,Unsheltered Homeless People in Families,4
01/01/2007 12:00:00 PM,MT,Unsheltered Homeless People in Families,60
01/01/2007 12:00:00 PM,NC,Unsheltered Homeless People in Families,925
01/01/2007 12:00:00 PM,ND,Unsheltered Homeless People in Families,35
01/01/2007 12:00:00 PM,NE,Unsheltered Homeless People in Families,89
01/01/2007 12:00:00 PM,NH,Unsheltered Homeless People in Families,371
01/01/2007 12:00:00 PM,NJ,Unsheltered Homeless People in Families,540
01/01/2007 12:00:00 PM,NM,Unsheltered Homeless People in Families,469
01/01/2007 12:00:00 PM,NV,Unsheltered Homeless People in Families,986
01/01/2007 12:00:00 PM,NY,Unsheltered Homeless People in Families,171
01/01/2007 12:00:00 PM,OH,Unsheltered Homeless People in Families,606
01/01/2007 12:00:00 PM,OK,Unsheltered Homeless People in Families,351
01/01/2007 12:00:00 PM,OR,Unsheltered Homeless People in Families,3510
01/01/2007 12:00:00 PM,PA,Unsheltered Homeless People in Families,182
01/01/2007 12:00:00 PM,PR,Unsheltered Homeless People in Families,177
01/01/2007 12:00:00 PM,RI,Unsheltered Homeless People in Families,5
01/01/2007 12:00:00 PM,SC,Unsheltered Homeless People in Families,833
01/01/2007 12:00:00 PM,SD,Unsheltered Homeless People in Families,8
01/01/2007 12:00:00 PM,TN,Unsheltered Homeless People in Families,1025
01/01/2007 12:00:00 PM,TX,Unsheltered Homeless People in Families,3719
01/01/2007 12:00:00 PM,UT,Unsheltered Homeless People in Families,0
01/01/2007 12:00:00 PM,VA,Unsheltered Homeless People in Families,448
01/01/2007 12:00:00 PM,VI,Unsheltered Homeless People in Families,0
01/01/2007 12:00:00 PM,VT,Unsheltered Homeless People in Families,96
01/01/2007 12:00:00 PM,WA,Unsheltered Homeless People in Families,1346
01/01/2007 12:00:00 PM,WI,Unsheltered Homeless People in Families,231
01/01/2007 12:00:00 PM,WV,Unsheltered Homeless People in Families,71
01/01/2007 12:00:00 PM,WY,Unsheltered Homeless People in Families,66
01/01/2007 12:00:00 PM,Total,Unsheltered Homeless People in Families,56230
01/01/2007 12:00:00 PM,AK,Homeless Family Households,190
01/01/2007 12:00:00 PM,AL,Homeless Family Households,466
01/01/2007 12:00:00 PM,AR,Homeless Family Households,324
01/01/2007 12:00:00 PM,AZ,Homeless Family Households,1459
01/01/2007 12:00:00 PM,CA,Homeless Family Households,8733
01/01/2007 12:00:00 PM,CO,Homeless Family Households,2704
01/01/2007 12:00:00 PM,CT,Homeless Family Households,442
01/01/2007 12:00:00 PM,DC,Homeless Family Households,507
01/01/2007 12:00:00 PM,DE,Homeless Family Households,119
01/01/2007 12:00:00 PM,FL,Homeless Family Households,5618
01/01/2007 12:00:00 PM,GA,Homeless Family Households,2177
01/01/2007 12:00:00 PM,GU,Homeless Family Households,120
01/01/2007 12:00:00 PM,HI,Homeless Family Households,734
01/01/2007 12:00:00 PM,IA,Homeless Family Households,427
01/01/2007 12:00:00 PM,ID,Homeless Family Households,210
01/01/2007 12:00:00 PM,IL,Homeless Family Households,2273
01/01/2007 12:00:00 PM,IN,Homeless Family Households,863
01/01/2007 12:00:00 PM,KS,Homeless Family Households,281
01/01/2007 12:00:00 PM,KY,Homeless Family Households,1367
01/01/2007 12:00:00 PM,LA,Homeless Family Households,832
01/01/2007 12:00:00 PM,MA,Homeless Family Households,2468
01/01/2007 12:00:00 PM,MD,Homeless Family Households,1415
01/01/2007 12:00:00 PM,ME,Homeless Family Households,502
01/01/2007 12:00:00 PM,MI,Homeless Family Households,3056
01/01/2007 12:00:00 PM,MN,Homeless Family Households,2411
01/01/2007 12:00:00 PM,MO,Homeless Family Households,972
01/01/2007 12:00:00 PM,MP,Homeless Family Households,
01/01/2007 12:00:00 PM,MS,Homeless Family Households,76
01/01/2007 12:00:00 PM,MT,Homeless Family Households,166
01/01/2007 12:00:00 PM,NC,Homeless Family Households,1199
01/01/2007 12:00:00 PM,ND,Homeless Family Households,70
01/01/2007 12:00:00 PM,NE,Homeless Family Households,515
01/01/2007 12:00:00 PM,NH,Homeless Family Households,380
01/01/2007 12:00:00 PM,NJ,Homeless Family Households,3201
01/01/2007 12:00:00 PM,NM,Homeless Family Households,367
01/01/2007 12:00:00 PM,NV,Homeless Family Households,700
01/01/2007 12:00:00 PM,NY,Homeless Family Households,11245
01/01/2007 12:00:00 PM,OH,Homeless Family Households,1622
01/01/2007 12:00:00 PM,OK,Homeless Family Households,433
01/01/2007 12:00:00 PM,OR,Homeless Family Households,2463
01/01/2007 12:00:00 PM,PA,Homeless Family Households,2651
01/01/2007 12:00:00 PM,PR,Homeless Family Households,116
01/01/2007 12:00:00 PM,RI,Homeless Family Households,214
01/01/2007 12:00:00 PM,SC,Homeless Family Households,458
01/01/2007 12:00:00 PM,SD,Homeless Family Households,108
01/01/2007 12:00:00 PM,TN,Homeless Family Households,955
01/01/2007 12:00:00 PM,TX,Homeless Family Households,3839
01/01/2007 12:00:00 PM,UT,Homeless Family Households,395
01/01/2007 12:00:00 PM,VA,Homeless Family Households,1410
01/01/2007 12:00:00 PM,VI,Homeless Family Households,10
01/01/2007 12:00:00 PM,VT,Homeless Family Households,154
01/01/2007 12:00:00 PM,WA,Homeless Family Households,3722
01/01/2007 12:00:00 PM,WI,Homeless Family Households,1108
01/01/2007 12:00:00 PM,WV,Homeless Family Households,197
01/01/2007 12:00:00 PM,WY,Homeless Family Households,91
01/01/2007 12:00:00 PM,Total,Homeless Family Households,78535
01/01/2007 12:00:00 PM,AK,Sheltered ES Homeless Family Households,95
01/01/2007 12:00:00 PM,AL,Sheltered ES Homeless Family Households,96
01/01/2007 12:00:00 PM,AR,Sheltered ES Homeless Family Households,97
01/01/2007 12:00:00 PM,AZ,Sheltered ES Homeless Family Households,463
01/01/2007 12:00:00 PM,CA,Sheltered ES Homeless Family Households,2265
01/01/2007 12:00:00 PM,CO,Sheltered ES Homeless Family Households,584
01/01/2007 12:00:00 PM,CT,Sheltered ES Homeless Family Households,211
01/01/2007 12:00:00 PM,DC,Sheltered ES Homeless Family Households,246
01/01/2007 12:00:00 PM,DE,Sheltered ES Homeless Family Households,56
01/01/2007 12:00:00 PM,FL,Sheltered ES Homeless Family Households,1412
01/01/2007 12:00:00 PM,GA,Sheltered ES Homeless Family Households,352
01/01/2007 12:00:00 PM,GU,Sheltered ES Homeless Family Households,5
01/01/2007 12:00:00 PM,HI,Sheltered ES Homeless Family Households,115
01/01/2007 12:00:00 PM,IA,Sheltered ES Homeless Family Households,83
01/01/2007 12:00:00 PM,ID,Sheltered ES Homeless Family Households,55
01/01/2007 12:00:00 PM,IL,Sheltered ES Homeless Family Households,600
01/01/2007 12:00:00 PM,IN,Sheltered ES Homeless Family Households,338
01/01/2007 12:00:00 PM,KS,Sheltered ES Homeless Family Households,157
01/01/2007 12:00:00 PM,KY,Sheltered ES Homeless Family Households,241
01/01/2007 12:00:00 PM,LA,Sheltered ES Homeless Family Households,209
01/01/2007 12:00:00 PM,MA,Sheltered ES Homeless Family Households,1321
01/01/2007 12:00:00 PM,MD,Sheltered ES Homeless Family Households,451
01/01/2007 12:00:00 PM,ME,Sheltered ES Homeless Family Households,74
01/01/2007 12:00:00 PM,MI,Sheltered ES Homeless Family Households,840
01/01/2007 12:00:00 PM,MN,Sheltered ES Homeless Family Households,469
01/01/2007 12:00:00 PM,MO,Sheltered ES Homeless Family Households,442
01/01/2007 12:00:00 PM,MP,Sheltered ES Homeless Family Households,
01/01/2007 12:00:00 PM,MS,Sheltered ES Homeless Family Households,24
01/01/2007 12:00:00 PM,MT,Sheltered ES Homeless Family Households,75
01/01/2007 12:00:00 PM,NC,Sheltered ES Homeless Family Households,433
01/01/2007 12:00:00 PM,ND,Sheltered ES Homeless Family Households,45
01/01/2007 12:00:00 PM,NE,Sheltered ES Homeless Family Households,245
01/01/2007 12:00:00 PM,NH,Sheltered ES Homeless Family Households,104
01/01/2007 12:00:00 PM,NJ,Sheltered ES Homeless Family Households,1861
01/01/2007 12:00:00 PM,NM,Sheltered ES Homeless Family Households,72
01/01/2007 12:00:00 PM,NV,Sheltered ES Homeless Family Households,68
01/01/2007 12:00:00 PM,NY,Sheltered ES Homeless Family Households,9484
01/01/2007 12:00:00 PM,OH,Sheltered ES Homeless Family Households,708
01/01/2007 12:00:00 PM,OK,Sheltered ES Homeless Family Households,191
01/01/2007 12:00:00 PM,OR,Sheltered ES Homeless Family Households,375
01/01/2007 12:00:00 PM,PA,Sheltered ES Homeless Family Households,923
01/01/2007 12:00:00 PM,PR,Sheltered ES Homeless Family Households,39
01/01/2007 12:00:00 PM,RI,Sheltered ES Homeless Family Households,85
01/01/2007 12:00:00 PM,SC,Sheltered ES Homeless Family Households,138
01/01/2007 12:00:00 PM,SD,Sheltered ES Homeless Family Households,46
01/01/2007 12:00:00 PM,TN,Sheltered ES Homeless Family Households,215
01/01/2007 12:00:00 PM,TX,Sheltered ES Homeless Family Households,1171
01/01/2007 12:00:00 PM,UT,Sheltered ES Homeless Family Households,120
01/01/2007 12:00:00 PM,VA,Sheltered ES Homeless Family Households,625
01/01/2007 12:00:00 PM,VI,Sheltered ES Homeless Family Households,4
01/01/2007 12:00:00 PM,VT,Sheltered ES Homeless Family Households,61
01/01/2007 12:00:00 PM,WA,Sheltered ES Homeless Family Households,724
01/01/2007 12:00:00 PM,WI,Sheltered ES Homeless Family Households,406
01/01/2007 12:00:00 PM,WV,Sheltered ES Homeless Family Households,55
01/01/2007 12:00:00 PM,WY,Sheltered ES Homeless Family Households,12
01/01/2007 12:00:00 PM,Total,Sheltered ES Homeless Family Households,29586
01/01/2007 12:00:00 PM,AK,Sheltered TH Homeless Family Households,70
01/01/2007 12:00:00 PM,AL,Sheltered TH Homeless Family Households,251
01/01/2007 12:00:00 PM,AR,Sheltered TH Homeless Family Households,87
01/01/2007 12:00:00 PM,AZ,Sheltered TH Homeless Family Households,828
01/01/2007 12:00:00 PM,CA,Sheltered TH Homeless Family Households,3530
01/01/2007 12:00:00 PM,CO,Sheltered TH Homeless Family Households,848
01/01/2007 12:00:00 PM,CT,Sheltered TH Homeless Family Households,193
01/01/2007 12:00:00 PM,DC,Sheltered TH Homeless Family Households,261
01/01/2007 12:00:00 PM,DE,Sheltered TH Homeless Family Households,55
01/01/2007 12:00:00 PM,FL,Sheltered TH Homeless Family Households,1371
01/01/2007 12:00:00 PM,GA,Sheltered TH Homeless Family Households,513
01/01/2007 12:00:00 PM,GU,Sheltered TH Homeless Family Households,9
01/01/2007 12:00:00 PM,HI,Sheltered TH Homeless Family Households,329
01/01/2007 12:00:00 PM,IA,Sheltered TH Homeless Family Households,325
01/01/2007 12:00:00 PM,ID,Sheltered TH Homeless Family Households,120
01/01/2007 12:00:00 PM,IL,Sheltered TH Homeless Family Households,1446
01/01/2007 12:00:00 PM,IN,Sheltered TH Homeless Family Households,484
01/01/2007 12:00:00 PM,KS,Sheltered TH Homeless Family Households,102
01/01/2007 12:00:00 PM,KY,Sheltered TH Homeless Family Households,785
01/01/2007 12:00:00 PM,LA,Sheltered TH Homeless Family Households,391
01/01/2007 12:00:00 PM,MA,Sheltered TH Homeless Family Households,1030
01/01/2007 12:00:00 PM,MD,Sheltered TH Homeless Family Households,463
01/01/2007 12:00:00 PM,ME,Sheltered TH Homeless Family Households,423
01/01/2007 12:00:00 PM,MI,Sheltered TH Homeless Family Households,690
01/01/2007 12:00:00 PM,MN,Sheltered TH Homeless Family Households,1832
01/01/2007 12:00:00 PM,MO,Sheltered TH Homeless Family Households,392
01/01/2007 12:00:00 PM,MP,Sheltered TH Homeless Family Households,
01/01/2007 12:00:00 PM,MS,Sheltered TH Homeless Family Households,50
01/01/2007 12:00:00 PM,MT,Sheltered TH Homeless Family Households,75
01/01/2007 12:00:00 PM,NC,Sheltered TH Homeless Family Households,389
01/01/2007 12:00:00 PM,ND,Sheltered TH Homeless Family Households,16
01/01/2007 12:00:00 PM,NE,Sheltered TH Homeless Family Households,246
01/01/2007 12:00:00 PM,NH,Sheltered TH Homeless Family Households,132
01/01/2007 12:00:00 PM,NJ,Sheltered TH Homeless Family Households,1162
01/01/2007 12:00:00 PM,NM,Sheltered TH Homeless Family Households,154
01/01/2007 12:00:00 PM,NV,Sheltered TH Homeless Family Households,305
01/01/2007 12:00:00 PM,NY,Sheltered TH Homeless Family Households,1708
01/01/2007 12:00:00 PM,OH,Sheltered TH Homeless Family Households,684
01/01/2007 12:00:00 PM,OK,Sheltered TH Homeless Family Households,119
01/01/2007 12:00:00 PM,OR,Sheltered TH Homeless Family Households,1031
01/01/2007 12:00:00 PM,PA,Sheltered TH Homeless Family Households,1674
01/01/2007 12:00:00 PM,PR,Sheltered TH Homeless Family Households,41
01/01/2007 12:00:00 PM,RI,Sheltered TH Homeless Family Households,127
01/01/2007 12:00:00 PM,SC,Sheltered TH Homeless Family Households,188
01/01/2007 12:00:00 PM,SD,Sheltered TH Homeless Family Households,58
01/01/2007 12:00:00 PM,TN,Sheltered TH Homeless Family Households,345
01/01/2007 12:00:00 PM,TX,Sheltered TH Homeless Family Households,1630
01/01/2007 12:00:00 PM,UT,Sheltered TH Homeless Family Households,275
01/01/2007 12:00:00 PM,VA,Sheltered TH Homeless Family Households,630
01/01/2007 12:00:00 PM,VI,Sheltered TH Homeless Family Households,6
01/01/2007 12:00:00 PM,VT,Sheltered TH Homeless Family Households,60
01/01/2007 12:00:00 PM,WA,Sheltered TH Homeless Family Households,2514
01/01/2007 12:00:00 PM,WI,Sheltered TH Homeless Family Households,627
01/01/2007 12:00:00 PM,WV,Sheltered TH Homeless Family Households,115
01/01/2007 12:00:00 PM,WY,Sheltered TH Homeless Family Households,39
01/01/2007 12:00:00 PM,Total,Sheltered TH Homeless Family Households,31228
01/01/2007 12:00:00 PM,AK,Sheltered Total Homeless Family Households,165
01/01/2007 12:00:00 PM,AL,Sheltered Total Homeless Family Households,347
01/01/2007 12:00:00 PM,AR,Sheltered Total Homeless Family Households,184
01/01/2007 12:00:00 PM,AZ,Sheltered Total Homeless Family Households,1291
01/01/2007 12:00:00 PM,CA,Sheltered Total Homeless Family Households,5795
01/01/2007 12:00:00 PM,CO,Sheltered Total Homeless Family Households,1432
01/01/2007 12:00:00 PM,CT,Sheltered Total Homeless Family Households,404
01/01/2007 12:00:00 PM,DC,Sheltered Total Homeless Family Households,507
01/01/2007 12:00:00 PM,DE,Sheltered Total Homeless Family Households,111
01/01/2007 12:00:00 PM,FL,Sheltered Total Homeless Family Households,2783
01/01/2007 12:00:00 PM,GA,Sheltered Total Homeless Family Households,865
01/01/2007 12:00:00 PM,GU,Sheltered Total Homeless Family Households,14
01/01/2007 12:00:00 PM,HI,Sheltered Total Homeless Family Households,444
01/01/2007 12:00:00 PM,IA,Sheltered Total Homeless Family Households,408
01/01/2007 12:00:00 PM,ID,Sheltered Total Homeless Family Households,175
01/01/2007 12:00:00 PM,IL,Sheltered Total Homeless Family Households,2046
01/01/2007 12:00:00 PM,IN,Sheltered Total Homeless Family Households,822
01/01/2007 12:00:00 PM,KS,Sheltered Total Homeless Family Households,259
01/01/2007 12:00:00 PM,KY,Sheltered Total Homeless Family Households,1026
01/01/2007 12:00:00 PM,LA,Sheltered Total Homeless Family Households,600
01/01/2007 12:00:00 PM,MA,Sheltered Total Homeless Family Households,2351
01/01/2007 12:00:00 PM,MD,Sheltered Total Homeless Family Households,914
01/01/2007 12:00:00 PM,ME,Sheltered Total Homeless Family Households,497
01/01/2007 12:00:00 PM,MI,Sheltered Total Homeless Family Households,1530
01/01/2007 12:00:00 PM,MN,Sheltered Total Homeless Family Households,2301
01/01/2007 12:00:00 PM,MO,Sheltered Total Homeless Family Households,834
01/01/2007 12:00:00 PM,MP,Sheltered Total Homeless Family Households,
01/01/2007 12:00:00 PM,MS,Sheltered Total Homeless Family Households,74
01/01/2007 12:00:00 PM,MT,Sheltered Total Homeless Family Households,150
01/01/2007 12:00:00 PM,NC,Sheltered Total Homeless Family Households,822
01/01/2007 12:00:00 PM,ND,Sheltered Total Homeless Family Households,61
01/01/2007 12:00:00 PM,NE,Sheltered Total Homeless Family Households,491
01/01/2007 12:00:00 PM,NH,Sheltered Total Homeless Family Households,236
01/01/2007 12:00:00 PM,NJ,Sheltered Total Homeless Family Households,3023
01/01/2007 12:00:00 PM,NM,Sheltered Total Homeless Family Households,226
01/01/2007 12:00:00 PM,NV,Sheltered Total Homeless Family Households,373
01/01/2007 12:00:00 PM,NY,Sheltered Total Homeless Family Households,11192
01/01/2007 12:00:00 PM,OH,Sheltered Total Homeless Family Households,1392
01/01/2007 12:00:00 PM,OK,Sheltered Total Homeless Family Households,310
01/01/2007 12:00:00 PM,OR,Sheltered Total Homeless Family Households,1406
01/01/2007 12:00:00 PM,PA,Sheltered Total Homeless Family Households,2597
01/01/2007 12:00:00 PM,PR,Sheltered Total Homeless Family Households,80
01/01/2007 12:00:00 PM,RI,Sheltered Total Homeless Family Households,212
01/01/2007 12:00:00 PM,SC,Sheltered Total Homeless Family Households,326
01/01/2007 12:00:00 PM,SD,Sheltered Total Homeless Family Households,104
01/01/2007 12:00:00 PM,TN,Sheltered Total Homeless Family Households,560
01/01/2007 12:00:00 PM,TX,Sheltered Total Homeless Family Households,2801
01/01/2007 12:00:00 PM,UT,Sheltered Total Homeless Family Households,395
01/01/2007 12:00:00 PM,VA,Sheltered Total Homeless Family Households,1255
01/01/2007 12:00:00 PM,VI,Sheltered Total Homeless Family Households,10
01/01/2007 12:00:00 PM,VT,Sheltered Total Homeless Family Households,121
01/01/2007 12:00:00 PM,WA,Sheltered Total Homeless Family Households,3238
01/01/2007 12:00:00 PM,WI,Sheltered Total Homeless Family Households,1033
01/01/2007 12:00:00 PM,WV,Sheltered Total Homeless Family Households,170
01/01/2007 12:00:00 PM,WY,Sheltered Total Homeless Family Households,51
01/01/2007 12:00:00 PM,Total,Sheltered Total Homeless Family Households,60814
01/01/2007 12:00:00 PM,AK,Unsheltered Homeless Family Households,25
01/01/2007 12:00:00 PM,AL,Unsheltered Homeless Family Households,119
01/01/2007 12:00:00 PM,AR,Unsheltered Homeless Family Households,140
01/01/2007 12:00:00 PM,AZ,Unsheltered Homeless Family Households,168
01/01/2007 12:00:00 PM,CA,Unsheltered Homeless Family Households,2938
01/01/2007 12:00:00 PM,CO,Unsheltered Homeless Family Households,1272
01/01/2007 12:00:00 PM,CT,Unsheltered Homeless Family Households,38
01/01/2007 12:00:00 PM,DC,Unsheltered Homeless Family Households,0
01/01/2007 12:00:00 PM,DE,Unsheltered Homeless Family Households,8
01/01/2007 12:00:00 PM,FL,Unsheltered Homeless Family Households,2835
01/01/2007 12:00:00 PM,GA,Unsheltered Homeless Family Households,1312
01/01/2007 12:00:00 PM,GU,Unsheltered Homeless Family Households,106
01/01/2007 12:00:00 PM,HI,Unsheltered Homeless Family Households,290
01/01/2007 12:00:00 PM,IA,Unsheltered Homeless Family Households,19
01/01/2007 12:00:00 PM,ID,Unsheltered Homeless Family Households,35
01/01/2007 12:00:00 PM,IL,Unsheltered Homeless Family Households,227
01/01/2007 12:00:00 PM,IN,Unsheltered Homeless Family Households,41
01/01/2007 12:00:00 PM,KS,Unsheltered Homeless Family Households,22
01/01/2007 12:00:00 PM,KY,Unsheltered Homeless Family Households,341
01/01/2007 12:00:00 PM,LA,Unsheltered Homeless Family Households,232
01/01/2007 12:00:00 PM,MA,Unsheltered Homeless Family Households,117
01/01/2007 12:00:00 PM,MD,Unsheltered Homeless Family Households,501
01/01/2007 12:00:00 PM,ME,Unsheltered Homeless Family Households,5
01/01/2007 12:00:00 PM,MI,Unsheltered Homeless Family Households,1526
01/01/2007 12:00:00 PM,MN,Unsheltered Homeless Family Households,110
01/01/2007 12:00:00 PM,MO,Unsheltered Homeless Family Households,138
01/01/2007 12:00:00 PM,MP,Unsheltered Homeless Family Households,
01/01/2007 12:00:00 PM,MS,Unsheltered Homeless Family Households,2
01/01/2007 12:00:00 PM,MT,Unsheltered Homeless Family Households,16
01/01/2007 12:00:00 PM,NC,Unsheltered Homeless Family Households,377
01/01/2007 12:00:00 PM,ND,Unsheltered Homeless Family Households,9
01/01/2007 12:00:00 PM,NE,Unsheltered Homeless Family Households,24
01/01/2007 12:00:00 PM,NH,Unsheltered Homeless Family Households,144
01/01/2007 12:00:00 PM,NJ,Unsheltered Homeless Family Households,178
01/01/2007 12:00:00 PM,NM,Unsheltered Homeless Family Households,141
01/01/2007 12:00:00 PM,NV,Unsheltered Homeless Family Households,327
01/01/2007 12:00:00 PM,NY,Unsheltered Homeless Family Households,53
01/01/2007 12:00:00 PM,OH,Unsheltered Homeless Family Households,230
01/01/2007 12:00:00 PM,OK,Unsheltered Homeless Family Households,123
01/01/2007 12:00:00 PM,OR,Unsheltered Homeless Family Households,1057
01/01/2007 12:00:00 PM,PA,Unsheltered Homeless Family Households,54
01/01/2007 12:00:00 PM,PR,Unsheltered Homeless Family Households,36
01/01/2007 12:00:00 PM,RI,Unsheltered Homeless Family Households,2
01/01/2007 12:00:00 PM,SC,Unsheltered Homeless Family Households,132
01/01/2007 12:00:00 PM,SD,Unsheltered Homeless Family Households,4
01/01/2007 12:00:00 PM,TN,Unsheltered Homeless Family Households,395
01/01/2007 12:00:00 PM,TX,Unsheltered Homeless Family Households,1038
01/01/2007 12:00:00 PM,UT,Unsheltered Homeless Family Households,0
01/01/2007 12:00:00 PM,VA,Unsheltered Homeless Family Households,155
01/01/2007 12:00:00 PM,VI,Unsheltered Homeless Family Households,0
01/01/2007 12:00:00 PM,VT,Unsheltered Homeless Family Households,33
01/01/2007 12:00:00 PM,WA,Unsheltered Homeless Family Households,484
01/01/2007 12:00:00 PM,WI,Unsheltered Homeless Family Households,75
01/01/2007 12:00:00 PM,WV,Unsheltered Homeless Family Households,27
01/01/2007 12:00:00 PM,WY,Unsheltered Homeless Family Households,40
01/01/2007 12:00:00 PM,Total,Unsheltered Homeless Family Households,17721
01/01/2007 12:00:00 PM,AK,Chronically Homeless Individuals,278
01/01/2007 12:00:00 PM,AL,Chronically Homeless Individuals,993
01/01/2007 12:00:00 PM,AR,Chronically Homeless Individuals,852
01/01/2007 12:00:00 PM,AZ,Chronically Homeless Individuals,2804
01/01/2007 12:00:00 PM,CA,Chronically Homeless Individuals,40341
01/01/2007 12:00:00 PM,CO,Chronically Homeless Individuals,2050
01/01/2007 12:00:00 PM,CT,Chronically Homeless Individuals,1023
01/01/2007 12:00:00 PM,DC,Chronically Homeless Individuals,1760
01/01/2007 12:00:00 PM,DE,Chronically Homeless Individuals,150
01/01/2007 12:00:00 PM,FL,Chronically Homeless Individuals,7463
01/01/2007 12:00:00 PM,GA,Chronically Homeless Individuals,2484
01/01/2007 12:00:00 PM,GU,Chronically Homeless Individuals,0
01/01/2007 12:00:00 PM,HI,Chronically Homeless Individuals,778
01/01/2007 12:00:00 PM,IA,Chronically Homeless Individuals,307
01/01/2007 12:00:00 PM,ID,Chronically Homeless Individuals,95
01/01/2007 12:00:00 PM,IL,Chronically Homeless Individuals,2681
01/01/2007 12:00:00 PM,IN,Chronically Homeless Individuals,694
01/01/2007 12:00:00 PM,KS,Chronically Homeless Individuals,159
01/01/2007 12:00:00 PM,KY,Chronically Homeless Individuals,574
01/01/2007 12:00:00 PM,LA,Chronically Homeless Individuals,562
01/01/2007 12:00:00 PM,MA,Chronically Homeless Individuals,2790
